Rank,playerId,abbrevName,playerFullName,player,playerFirstName,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,G,PA,AB,HR,HR%,HR/FB,HRDst,FBDst,HRPull,HRCtr,HROpp
2734,1143083008,E. Cuervo,Evan Cuervo,Cuervo,Evan,LF,Presbyterian College,PRE,730184192,Presbyterian,BBC,L,R,12,26,23,1,3.8%,20.0%,400.67,400.7,0,1,0
2734,1245509376,A. Baumann,Aiden Baumann,Baumann,Aiden,LF,Lamar University,LAM,730162432,Lamar,BBC,R,R,12,12,9,1,8.3%,14.3%,406.33,305.4,0,1,0
2734,1162286592,A. DeMastrie,A.J. DeMastrie,DeMastrie,AJ,C,Dartmouth College,DART,730216192,Dartmouth,BBC,S,R,24,103,85,1,1.0%,5.6%,-,293.5,0,0,0
2734,1207888128,A. Laird,Alex Laird,Laird,Alex,3B,Bowling Green State University,BGSU,730189056,Bowling Green,BBC,R,R,26,93,77,1,1.1%,7.7%,352.67,296.9,1,0,0
2734,1322856704,N. Poole,Nic Poole,Poole,Nic,CF,James Madison University,JMU,730340096,James Madison,BBC,L,R,23,48,41,1,2.1%,11.1%,372.46,290.5,1,0,0
2734,1150057472,L. Melton,Luke Melton,Melton,Luke,C,Eastern Illinois University,EIU,730271744,Eastern Illinois,BBC,R,R,19,49,41,1,2.0%,9.1%,364.61,283.1,1,0,0
2734,1200006656,J. Marino,James Marino,Marino,James,LF,Quinnipiac University,QUIN,730386688,Quinnipiac,BBC,L,R,25,94,80,1,1.1%,4.3%,-,283.4,0,0,0
2734,1263896064,M. Latulas,Michael Latulas,Latulas,Michael,P,Southern University,SOU,4767,Southern,BBC,L,L,7,18,17,1,5.6%,14.3%,367.48,360.0,1,0,0
2734,1100784896,J. Stanzione,Joe Stanzione,Stanzione,Joe,1B,Gardner Webb University,WEBB,730222592,Gardner Webb,BBC,R,R,13,15,13,1,6.7%,20.0%,403.48,403.5,1,0,0
2734,1307650560,J. Sheffield,Jaden Sheffield,Sheffield,Jaden,LF,Georgetown University,GTWN,2330,Georgetown,BBC,R,R,44,155,129,1,0.6%,2.9%,-,258.2,0,0,0
2734,1310846208,J. Rogers,JD Rogers,Rogers,JD,LF,Vanderbilt University,VAN,5046,Vanderbilt,BBC,L,L,17,23,18,1,4.3%,12.5%,406.60,363.3,1,0,0
2734,1162149120,O. Cush,Oliver Cush,Cush,Oliver,RF,High Point University,HP,730321152,High Point,BBC,R,R,13,15,15,1,6.7%,11.1%,368.21,329.8,1,0,0
2734,1217945856,C. Groen,Carter Groen,Groen,Carter,LF,University of Connecticut,CONN,5486,Connecticut,BBC,R,R,7,22,16,1,4.5%,11.1%,-,323.9,0,0,1
2734,1324412160,D. Chargo,Dylan Chargo,Chargo,Dylan,3B,Fort Wayne,PFW,730231552,Fort Wayne,BBC,S,R,37,111,94,1,0.9%,3.3%,-,315.6,0,0,0
2734,1309501696,K. Morse,Krayton Morse,Morse,Krayton,C,Western Illinois University,WIU,730370560,Western Illinois,BBC,R,R,47,217,186,1,0.5%,1.8%,-,299.5,0,0,1
2734,1204928000,S. Camacho,Sean Camacho,Camacho,Sean,RF,Siena College,SIE,730382592,Siena,BBC,L,L,19,69,55,1,1.4%,5.3%,-,254.8,0,0,0
2734,1143055104,H. Moore,Hayden Moore,Moore,Hayden,CF,Saint Louis University,SLU,2291,St. Louis,BBC,S,R,52,234,173,1,0.4%,2.3%,396.50,315.2,1,0,0
2734,1278162432,P. Mendiola,Patrick Mendiola,Mendiola,Patrick,C,Saint Louis University,SLU,2291,St. Louis,BBC,R,R,32,77,68,1,1.3%,6.7%,-,249.4,0,0,0
2734,1236950016,H. Mitchell,Henry Mitchell,Mitchell,Henry,SS,U.S. Naval Academy,NAVY,508,Navy,BBC,S,R,50,187,145,1,0.5%,2.6%,395.78,295.8,0,1,0
2734,1187998720,B. Leonard,Brooks Leonard,Leonard,Brooks,RF,Northwestern State University,NWST,730255872,Northwestern State,BBC,R,R,17,52,38,1,1.9%,7.1%,-,316.4,1,0,0
2734,1297003776,J. Woodall,JD Woodall,Woodall,JD,LF,Davidson College,DAV,730363136,Davidson,BBC,R,R,44,146,112,1,0.7%,3.8%,372.20,305.2,1,0,0
2734,1341276160,A. Wilson,Alex Wilson,Wilson,Alex,CF,University of North Alabama,UNA,730266624,North Alabama,BBC,R,R,30,118,105,1,0.8%,2.5%,392.41,281.2,0,1,0
2734,1260761344,S. Kang,Sean Kang,Kang,Sean,C,Southern Illinois Univ.-Edwardsville,SIUE,730298112,SIU Edwardsville,BBC,R,R,17,41,38,1,2.4%,5.3%,342.93,255.9,0,0,1
2734,1336247040,N. Toro,Nicholas Toro,Toro,Nicholas,C,University of Rhode Island,URI,730163712,Rhode Island,BBC,R,R,31,107,96,1,0.9%,3.7%,318.73,280.0,0,0,1
2734,1192613376,E. Walker,Ethan Walker,Walker,Ethan,LF,University of North Alabama,UNA,730266624,North Alabama,BBC,L,L,7,15,13,1,6.7%,25.0%,-,375.0,1,0,0
2734,1287356160,R. Bakes,Ryan Bakes,Bakes,Ryan,C,University of South Carolina,SCAR,730348544,South Carolina,BBC,R,R,19,32,28,1,3.1%,20.0%,419.29,266.9,0,1,0
2734,1310447872,D. Moquin,Dillon Moquin,Moquin,Dillon,RF,Appalachian State University,APP,730240256,Appalachian State,BBC,L,R,43,187,147,1,0.5%,2.0%,399.81,306.9,0,1,0
2734,1181573376,C. Grossington,Chazz Grossington,Grossington,Chazz,SS,Winthrop University,WIN,730294784,Winthrop,BBC,R,R,45,141,115,1,0.7%,3.1%,350.08,279.3,1,0,0
2734,1143104768,K. Jennings,Kayden Jennings,Jennings,Kayden,SS,Northern Illinois University,NIU,730386176,Northern Illinois,BBC,R,R,18,40,32,1,2.5%,12.5%,-,320.3,0,0,0
2734,1218299648,A. Goldhill,Aleksei Goldhill,Goldhill,Aleksei,3B,Bryant University,BRY,730266880,Bryant,BBC,R,R,18,54,39,1,1.9%,11.1%,396.66,337.2,1,0,0
2734,1143069440,M. Strand,Matthew Strand,Strand,Matthew,C,Samford University,SAM,730386432,Samford,BBC,R,R,28,96,84,1,1.0%,5.6%,398.89,319.3,0,1,0
2734,1207747329,S. Buchanan,Seth Buchanan,Buchanan,Seth,3B,Virginia Military Institute,VMI,730173440,VMI,BBC,R,R,23,64,46,1,1.6%,6.7%,357.65,275.2,1,0,0
2734,1295461632,A. Chiappetta,Anthony Chiappetta,Chiappetta,Anthony,C,Fairleigh Dickinson University,FDU,730355200,Fairleigh Dickinson,BBC,R,R,30,112,93,1,0.9%,4.8%,-,324.5,0,0,0
2734,1087427840,H. Faildo,Hunter Faildo,Faildo,Hunter,C,"University of Hawaii, Manoa",HAW,730158848,Hawaii,BBC,R,R,45,93,80,1,1.1%,6.3%,-,302.8,0,0,0
2734,1081801728,D. Martin,Drew Martin,Martin,Drew,LF,Sacred Heart University,SHU,730194944,Sacred Heart,BBC,L,R,14,14,9,1,7.1%,25.0%,385.69,385.7,0,1,0
2734,1309416448,B. Halloran,Boston Halloran,Halloran,Boston,3B,Oakland University,OAK,5386,Oakland,BBC,R,R,44,125,113,1,0.8%,3.6%,-,298.1,0,0,0
2734,1119272195,C. Tremain,Cole Tremain,Tremain,Cole,P,University of California,CAL,730152448,California,BBC,R,R,27,8,7,1,12.5%,16.7%,394.12,394.1,1,0,0
2734,1162486528,G. West,Graiden West,West,Graiden,1B,Rice University,RICE,2352,Rice,BBC,R,R,27,69,60,1,1.4%,8.3%,355.25,260.4,0,0,1
2734,1293181184,C. Soeder,Chris Soeder,Soeder,Chris,1B,Mississippi Valley State University,MVSU,730259200,Mississippi Valley State,BBC,R,R,12,36,32,1,2.8%,7.1%,-,-,0,0,0
2734,1976934066,K. Glover,Kenny Glover,Glover,Kenny,C,Alabama A&M University,AAMU,730365440,Alabama A&M,BBC,R,R,17,48,39,1,2.1%,11.1%,-,-,0,0,0
2734,1698176328,B. Grizzaffi,Bryce Grizzaffi,Grizzaffi,Bryce,C,Lamar University,LAM,730162432,Lamar,BBC,R,R,47,154,122,1,0.6%,2.6%,-,272.6,1,0,0
2734,1745682930,O. Silliman,Owen Silliman,Silliman,Owen,CF,Canisius College,CAN,730218752,Canisius,BBC,R,R,41,184,145,1,0.5%,3.1%,-,293.6,0,0,0
2734,1189313691,J. Anderson,Jaden Anderson,Anderson,Jaden,LF,UAB,UAB,730345984,UAB,BBC,R,L,20,66,55,1,1.5%,5.9%,428.01,303.4,0,1,0
2734,1327018240,C. Stewart,Caleb Stewart,Stewart,Caleb,CF,Queens University of Charlotte,QUC,754315264,Queens University of Charlotte,BBC,R,R,22,88,81,1,1.1%,4.0%,-,306.9,1,0,0
2734,1081676042,D. Giannini,Drew Giannini,Giannini,Drew,1B,San Jose State University,SJSU,730206720,San Jose State,BBC,L,R,51,165,136,1,0.6%,2.3%,-,289.6,1,0,0
2734,1162551296,J. Johnston,Jack Johnston,Johnston,Jack,2B,University of California,CAL,730152448,California,BBC,R,R,12,14,12,1,7.1%,20.0%,-,253.8,1,0,0
2734,1576528848,C. Hegwood,Colton Hegwood,Hegwood,Colton,RF,Jacksonville State University,JVST,730225408,Jacksonville State,BBC,L,R,59,235,200,1,0.4%,2.8%,398.86,314.0,1,0,0
2734,1157742080,W. Plattner,Will Plattner,Plattner,Will,C,University of Alabama,ALA,730206976,Alabama,BBC,R,R,26,102,87,1,1.0%,6.3%,389.08,318.2,0,1,0
2734,1053164234,C. Benson,Cameron Benson,Benson,Cameron,LF,University of Missouri,MIZZ,4806,Missouri,BBC,L,R,13,40,34,1,2.5%,14.3%,403.52,303.6,0,1,0
2734,1892805094,C. Ketzner,Cole Ketzner,Ketzner,Cole,C,University of South Alabama,USA,730298880,South Alabama,BBC,R,R,16,38,32,1,2.6%,9.1%,372.73,288.6,1,0,0
2734,1142767104,J. Mummau,Jake Mummau,Mummau,Jake,SS,Florida Gulf Coast University,FGCU,4964,Florida Gulf Coast,BBC,S,R,47,128,104,1,0.8%,3.2%,383.81,299.4,1,0,0
2734,1162007552,R. Franden,Ryan Franden,Franden,Ryan,1B,Sam Houston State University,SHSU,5363,Sam Houston State,BBC,L,R,40,171,152,1,0.6%,1.8%,-,290.2,0,0,0
2734,1162117120,J. Cilea,Joe Cilea,Cilea,Joe,C,Sacred Heart University,SHU,730194944,Sacred Heart,BBC,R,R,42,140,104,1,0.7%,2.4%,386.00,302.5,1,0,0
2734,1178719488,T. Gambill,Tate Gambill,Gambill,Tate,CF,Brigham Young University,BYU,730257152,BYU,BBC,L,L,38,146,119,1,0.7%,3.0%,408.98,311.3,0,1,0
2734,1217491968,H. Muench,Henry Muench,Muench,Henry,CF,University of Portland,PORT,730360320,Portland,BBC,R,R,29,74,62,1,1.4%,3.8%,-,291.7,0,1,0
2734,1083913216,C. Stevens,Carson Stevens,Stevens,Carson,C,Jacksonville University,JAC,730335488,Jacksonville,BBC,R,R,34,101,79,1,1.0%,3.6%,-,312.3,1,0,0
2734,1552374506,J. Pokorak,Jack Pokorak,Pokorak,Jack,1B,UNC Greensboro,UNCG,730238720,UNC Greensboro,BBC,R,R,18,48,42,1,2.1%,7.1%,-,288.8,1,0,0
2734,1162407168,B. Powell,Brady Powell,Powell,Brady,LF,Radford University,RAD,730267392,Radford,BBC,R,R,15,34,29,1,2.9%,14.3%,370.41,312.5,1,0,0
2734,1852864419,K. Krill,Kevin Krill,Krill,Kevin,C,Eastern Michigan University,EMU,5385,Eastern Michigan,BBC,R,R,9,36,29,1,2.8%,12.5%,414.03,290.4,0,1,0
2734,1330165504,R. Gonzalez,Renzo Gonzalez,Gonzalez,Renzo,1B,University of Miami,MIA,236,Miami,BBC,L,L,47,138,113,1,0.7%,4.0%,-,309.6,0,1,0
2734,1231603603,D. Whitfield,Damien Whitfield,Whitfield,Damien,CF,University of Texas Rio Grande Valley,UTRGV,730192128,UT Rio Grande Valley,BBC,L,L,35,110,88,1,0.9%,5.6%,414.82,323.2,0,1,0
2734,1171707447,R. Ulisse,Ryan Ulisse,Ulisse,Ryan,LF,Lafayette College,LAF,730217728,Lafayette,BBC,R,R,21,67,59,1,1.5%,10.0%,394.14,293.6,0,0,1
2734,1162051328,X. Lancaster,Xaige Lancaster,Lancaster,Xaige,3B,"University of Hawaii, Manoa",HAW,730158848,Hawaii,BBC,R,R,35,115,105,1,0.9%,2.4%,-,265.5,0,0,0
2734,1608708697,G. Carlson,Gunnett Carlson,Carlson,Gunnett,1B,Rice University,RICE,2352,Rice,BBC,L,R,14,53,46,1,1.9%,5.9%,420.09,315.4,1,0,0
2734,1592256711,A. Pyle,Andrew Pyle,Pyle,Andrew,C,Utah Tech University,UTU,730318592,Utah Tech,BBC,R,R,35,113,95,1,0.9%,3.1%,377.89,307.3,1,0,0
2734,1349652591,T. Johnsen,Ty Johnsen,Johnsen,Ty,C,Utah Tech University,UTU,730318592,Utah Tech,BBC,R,R,34,112,92,1,0.9%,3.3%,-,307.7,1,0,0
2734,1257290240,L. Cook,Lukas Cook,Cook,Lukas,SS,Purdue University,PUR,730353152,Purdue,BBC,R,R,39,161,143,1,0.6%,2.8%,381.09,304.7,0,0,1
2734,1217444352,J. Frankovic,Jack Frankovic,Frankovic,Jack,RF,Lehigh University,LEH,730333184,Lehigh,BBC,R,R,14,47,39,1,2.1%,8.3%,398.83,295.4,0,1,0
2734,1609416675,A. Miller,Andy Miller,Miller,Andy,SS,Nicholls State University,NICH,730284032,Nicholls State,BBC,R,R,21,60,55,1,1.7%,9.1%,-,283.5,0,0,0
2734,1743286676,A. Heberlie,Aiden Heberlie,Heberlie,Aiden,RF,University of Dayton,DAY,730194688,Dayton,BBC,R,R,38,128,106,1,0.8%,4.0%,-,264.8,0,0,0
2734,1853351696,J. Mosh,Jack Mosh,Mosh,Jack,2B,University of Minnesota,MINN,4864,Minnesota,BBC,L,R,7,10,9,1,10.0%,25.0%,-,389.0,1,0,0
2734,1047639637,M. Soliz Jr.,Max Soliz Jr.,Soliz Jr.,Max,C,University of Kansas,KU,730360064,Kansas,BBC,R,R,13,34,27,1,2.9%,9.1%,-,323.4,1,0,0
2734,1555546133,P. Basler,Peyton Basler,Basler,Peyton,2B,University of Missouri,MIZZ,4806,Missouri,BBC,S,R,35,120,92,1,0.8%,4.8%,365.00,294.4,1,0,0
2734,1647758217,H. Mangual,Hector Mangual,Mangual,Hector,SS,University of South Alabama,USA,730298880,South Alabama,BBC,R,R,14,39,33,1,2.6%,10.0%,389.90,309.7,1,0,0
2734,1566704340,A. Duda,Aidan Duda,Duda,Aidan,C,Saint Joseph's University,JOES,730332416,Saint Joseph's,BBC,R,R,44,190,134,1,0.5%,2.3%,-,306.3,1,0,0
2734,1338971295,T. Hammond,Tahraun Hammond,Hammond,Tahraun,2B,Old Dominion University,ODU,3090,Old Dominion,BBC,R,R,39,148,113,1,0.7%,4.5%,402.18,311.3,1,0,0
2734,1661534629,S. Lavin,Sam Lavin,Lavin,Sam,P,George Mason University,GMU,730265088,George Mason,BBC,L,R,43,88,77,1,1.1%,4.2%,-,280.1,0,0,0
2734,1073850880,J. Perez,Jose Perez,Perez,Jose,SS,UNC Greensboro,UNCG,730238720,UNC Greensboro,BBC,S,R,48,186,154,1,0.5%,2.2%,378.15,301.6,1,0,0
2734,1665345576,T. Truett,Ty Truett,Truett,Ty,P,Samford University,SAM,730386432,Samford,BBC,R,R,8,11,10,1,9.1%,20.0%,-,285.5,0,0,0
2734,1709258612,A. Dutton,Andrew Dutton,Dutton,Andrew,2B,Auburn University,AUB,5466,Auburn,BBC,L,R,1,1,1,1,100.0%,25.0%,381.77,381.8,1,0,0
2734,1559287645,P. McLellan,Patrick McLellan,McLellan,Patrick,3B,University of Southern Indiana,SIND,730288640,Southern Indiana,BBC,R,R,43,203,178,1,0.5%,2.2%,416.60,327.5,1,0,0
2734,1962714989,C. Marcantel,Charlie Marcantel,Marcantel,Charlie,RF,Queens University of Charlotte,QUC,754315264,Queens University of Charlotte,BBC,R,R,9,33,30,1,3.0%,16.7%,-,362.0,0,0,0
2734,1700211719,R. Longo,Ricco Longo,Longo,Ricco,3B,Washington State University,WSU,4505,Washington State,BBC,R,R,37,151,123,1,0.7%,2.3%,368.53,296.2,1,0,0
2734,1700235790,O. Obenour,Ollie Obenour,Obenour,Ollie,2B,Washington State University,WSU,4505,Washington State,BBC,R,R,47,203,177,1,0.5%,2.1%,-,306.1,0,0,1
2734,1268910485,L. Thiele,Luke Thiele,Thiele,Luke,3B,Washington State University,WSU,4505,Washington State,BBC,R,R,48,199,168,1,0.5%,2.6%,-,300.6,0,1,0
2734,1375742682,Z. Becker,Zane Becker,Becker,Zane,C,University of Arkansas,ARK,3375,Arkansas,BBC,R,R,19,41,31,1,2.4%,6.3%,368.39,312.0,1,0,0
2734,1829952694,J. Shull,Jonah Shull,Shull,Jonah,LF,Washington State University,WSU,4505,Washington State,BBC,R,R,30,82,74,1,1.2%,5.3%,361.56,320.6,1,0,0
2734,1033035425,E. Brand,Ethan Brand,Brand,Ethan,3B,Towson University,TOWS,730318336,Towson,BBC,R,R,38,147,119,1,0.7%,2.7%,376.71,294.7,1,0,0
2734,1738249858,M. Thomas,Matthew Thomas,Thomas,Matthew,RF,University of California,CAL,730152448,California,BBC,R,R,20,43,40,1,2.3%,10.0%,443.21,313.2,1,0,0
2734,1161889235,J. Thompson,Josh Thompson,Thompson,Josh,2B,Siena College,SIE,730382592,Siena,BBC,L,R,30,116,102,1,0.9%,3.3%,-,326.3,0,0,0
2734,1835996792,K. Maduro,Kendrey Maduro,Maduro,Kendrey,3B,University of Central Florida,UCF,730256640,Central Florida,BBC,R,R,38,129,108,1,0.8%,3.2%,409.76,321.8,0,1,0
2734,1962421086,E. Sanchez,Edwin Sanchez,Sanchez,Edwin,LF,Siena College,SIE,730382592,Siena,BBC,R,R,31,110,94,1,0.9%,3.7%,-,307.3,0,0,0
2734,1342166913,M. Reising,Mason Reising,Reising,Mason,C,Charleston Southern University,CHSO,730194432,Charleston Southern,BBC,R,R,21,45,36,1,2.2%,7.1%,410.57,310.7,0,1,0
2734,1376837894,F. Rodriguez,Freddy Rodriguez,Rodriguez,Freddy,3B,Coastal Carolina University,CCAR,4104,Coastal Carolina,BBC,R,R,17,37,27,1,2.7%,6.7%,322.39,335.7,0,0,1
2734,1704555416,M. Pierson,Michael Pierson,Pierson,Michael,1B,Saint Joseph's University,JOES,730332416,Saint Joseph's,BBC,L,R,36,136,110,1,0.7%,3.7%,376.25,276.7,1,0,0
2734,1025516787,A. Jimenez,Adrian Jimenez,Jimenez,Adrian,SS,Virginia Commonwealth University,VCU,730179328,VCU,BBC,R,R,41,179,158,1,0.6%,2.3%,-,288.1,1,0,0
2734,1075987846,S. Sullivan,Spencer Sullivan,Sullivan,Spencer,LF,Virginia Commonwealth University,VCU,730179328,VCU,BBC,L,L,26,89,74,1,1.1%,4.0%,363.66,280.3,1,0,0
2734,1533691451,D. Estrada,Danny Estrada,Estrada,Danny,RF,Virginia Commonwealth University,VCU,730179328,VCU,BBC,L,L,20,49,41,1,2.0%,8.3%,-,307.1,1,0,0
2734,1303020091,W. Mann,William Mann,Mann,William,RF,North Dakota State University,NDSU,730343168,North Dakota State,BBC,L,R,15,41,36,1,2.4%,33.3%,380.06,301.6,1,0,0
2734,1342167059,D. Schlaegel,Dylan Schlaegel,Schlaegel,Dylan,LF,Dallas Baptist University,DBU,730198016,Dallas Baptist,BBC,R,R,22,46,40,1,2.2%,10.0%,439.33,372.3,0,1,0
2734,1342168414,E. Gustafson,Evan Gustafson,Gustafson,Evan,C,North Dakota State University,NDSU,730343168,North Dakota State,BBC,L,R,21,72,55,1,1.4%,5.0%,-,307.1,0,1,0
2734,1456735724,S. Edwards,Scott Edwards,Edwards,Scott,LF,Davidson College,DAV,730363136,Davidson,BBC,R,R,16,43,31,1,2.3%,10.0%,363.00,328.6,1,0,0
2734,1563218164,W. Brooks,Will Brooks,Brooks,Will,C,Davidson College,DAV,730363136,Davidson,BBC,R,R,24,70,53,1,1.4%,6.3%,392.99,280.6,1,0,0
2734,1520402962,B. Barber,Brett Barber,Barber,Brett,2B,University of Northern Colorado,UNCO,730286592,Northern Colorado,BBC,R,R,41,171,147,1,0.6%,2.2%,373.64,275.5,1,0,0
2734,1342166930,C. Niehaus,Charlie Niehaus,Niehaus,Charlie,SS,University of Cincinnati,CIN,5465,Cincinnati,BBC,R,R,54,199,164,1,0.5%,1.9%,366.94,302.3,1,0,0
2734,1069517064,M. Nowak,Mark Nowak,Nowak,Mark,CF,Northern Kentucky University,NKU,730230272,Northern Kentucky,BBC,R,R,16,43,31,1,2.3%,14.3%,-,313.5,1,0,0
2734,1780241245,G. Juarez,Gabe Juarez,Juarez,Gabe,C,East Tennessee State University,ETSU,4844,East Tennessee State,BBC,R,R,15,46,39,1,2.2%,5.6%,411.32,298.0,1,0,0
2734,1990846269,J. Little,Joey Little,Little,Joey,LF,East Tennessee State University,ETSU,4844,East Tennessee State,BBC,R,R,34,104,94,1,1.0%,3.6%,396.46,315.6,1,0,0
2734,1245095267,S. Bond,Sam Bond,Bond,Sam,C,Northern Kentucky University,NKU,730230272,Northern Kentucky,BBC,R,R,35,142,102,1,0.7%,3.1%,-,316.6,1,0,0
2734,1910973140,E. Evans,Eli Evans,Evans,Eli,1B,East Tennessee State University,ETSU,4844,East Tennessee State,BBC,R,R,11,24,20,1,4.2%,9.1%,384.04,340.8,1,0,0
2734,1153064960,C. Anstey,Cam Anstey,Anstey,Cam,1B,Air Force Academy,AFA,730205440,Air Force,BBC,R,R,18,46,34,1,2.2%,25.0%,-,309.7,0,0,0
2734,1094309840,M. Rickert,Michael Rickert,Rickert,Michael,2B,Stonehill College,SC,730238464,Stonehill,BBC,L,R,20,70,60,1,1.4%,3.8%,399.84,311.7,0,1,0
2734,1888758995,V. Samuel,Vincent Samuel,Samuel,Vincent,3B,Florida Gulf Coast University,FGCU,4964,Florida Gulf Coast,BBC,R,R,28,91,80,1,1.1%,3.8%,380.46,300.3,1,0,0
2734,1161778407,M. Hansen,Matt Hansen,Hansen,Matt,1B,Brigham Young University,BYU,730257152,BYU,BBC,L,R,18,38,32,1,2.6%,8.3%,433.84,329.8,0,0,1
2734,1579529771,E. Morales,Efrain Morales,Morales,Efrain,C,Old Dominion University,ODU,3090,Old Dominion,BBC,R,R,37,149,130,1,0.7%,2.3%,384.80,290.5,1,0,0
2734,1342167386,C. Milford,Cooper Milford,Milford,Cooper,CF,Georgia State University,GAST,730239744,Georgia State,BBC,R,R,34,115,92,1,0.9%,5.9%,367.74,304.8,0,0,1
2734,1265649074,Z. Knowlton,Zach Knowlton,Knowlton,Zach,CF,Central Michigan University,CMU,5342,Central Michigan,BBC,R,R,54,210,182,1,0.5%,1.9%,-,276.6,0,0,0
2734,1333972284,R. Oropeza,Robert Oropeza,Oropeza,Robert,2B,Houston Christian University,HCU,730157824,Houston Christian,BBC,R,R,23,70,56,1,1.4%,5.9%,-,267.2,0,0,1
2734,1590030091,C. Kwiatkowski,Cole Kwiatkowski,Kwiatkowski,Cole,SS,Central Michigan University,CMU,5342,Central Michigan,BBC,R,R,34,106,95,1,0.9%,3.8%,353.48,269.2,1,0,0
2734,1018032643,A. Wright,Aydin Wright,Wright,Aydin,C,Central Michigan University,CMU,5342,Central Michigan,BBC,R,R,39,172,148,1,0.6%,2.3%,363.50,300.7,0,0,1
2734,1498084241,T. Payne II,Tevis Payne II,Payne II,Tevis,C,Houston Christian University,HCU,730157824,Houston Christian,BBC,R,R,38,146,121,1,0.7%,2.3%,-,283.9,0,0,0
2734,1392196981,B. Gray,Brady Gray,Gray,Brady,C,Abilene Christian University,AC,730375936,Abilene Christian,BBC,S,R,19,70,62,1,1.4%,5.0%,399.48,301.4,0,1,0
2734,1627915882,B. Regala,Braden Regala,Regala,Braden,CF,Abilene Christian University,AC,730375936,Abilene Christian,BBC,S,L,54,228,193,1,0.4%,2.7%,392.95,285.0,0,0,1
2734,1195851817,M. Cantu,Miguel Cantu,Cantu,Miguel,LF,Indiana State University,INST,730350080,Indiana State,BBC,R,R,24,65,58,1,1.5%,5.0%,388.33,305.3,1,0,0
2734,1205047296,N. Mazzotta,Nicholas Mazzotta,Mazzotta,Nicholas,TWP,Wagner College,WAG,730192640,Wagner,BBC,R,R,53,261,220,1,0.4%,1.3%,-,330.2,0,0,0
2734,1694443642,N. Bergen,Nazhir Bergen,Bergen,Nazhir,1B,Jackson State University,JKST,730378240,Jackson State,BBC,L,R,19,49,40,1,2.0%,7.1%,-,399.0,0,0,0
2734,1821258240,J. Thompson,J.T. Thompson,Thompson,J.T.,2B,Rutgers University,RUTG,730229248,Rutgers,BBC,L,R,55,226,181,1,0.4%,2.1%,360.18,284.5,1,0,0
2734,1007910647,L. Matthews,Luke Matthews,Matthews,Luke,SS,Kent State University,KENT,730315008,Kent State,BBC,R,R,43,202,164,1,0.5%,1.8%,-,289.8,0,0,0
2734,1699988554,D. Alana,Diego Alana,Alana,Diego,SS,Eastern Kentucky University,EKY,5417,Eastern Kentucky,BBC,S,R,51,207,177,1,0.5%,1.7%,-,300.9,0,0,0
2734,1379679953,E. Swofford,Easton Swofford,Swofford,Easton,2B,Liberty University,LIB,730156288,Liberty,BBC,L,R,35,135,116,1,0.7%,2.7%,355.74,314.4,0,0,1
2734,1279921049,A. Ludeiro,Alejandro Ludeiro,Ludeiro,Alejandro,C,Lipscomb University,LIP,730307072,Lipscomb,BBC,R,R,17,56,49,1,1.8%,6.7%,436.09,306.6,0,1,0
2734,1575656903,L. Taylor,Luke Taylor,Taylor,Luke,P,Long Beach State University,LBSU,730224128,Long Beach State,BBC,R,R,29,96,86,1,1.0%,5.6%,388.73,294.2,1,0,0
2734,1342169604,H. Warren,Hunter Warren,Warren,Hunter,2B,Wright State University,WRST,5390,Wright State,BBC,R,R,61,299,250,1,0.3%,1.5%,-,300.5,0,0,0
2734,1032359923,J. Love,James Love,Love,James,1B,Eastern Illinois University,EIU,730271744,Eastern Illinois,BBC,R,R,35,108,86,1,0.9%,3.3%,369.20,330.9,1,0,0
2734,1080275585,P. Wilson,Peyton Wilson,Wilson,Peyton,SS,Eastern Illinois University,EIU,730271744,Eastern Illinois,BBC,R,R,19,89,70,1,1.1%,4.5%,-,302.2,1,0,0
2734,1292540960,J. Billings,Jacob Billings,Billings,Jacob,LF,University of Louisiana at Monroe,ULM,730362880,UL Monroe,BBC,R,R,29,56,46,1,1.8%,7.7%,410.66,315.5,1,0,0
2734,1342167149,J. Ferguson,Jake Ferguson,Ferguson,Jake,SS,Eastern Illinois University,EIU,730271744,Eastern Illinois,BBC,R,R,40,170,128,1,0.6%,2.5%,-,313.3,1,0,0
2734,1512159905,C. Horneman,Colin Horneman,Horneman,Colin,C,Eastern Illinois University,EIU,730271744,Eastern Illinois,BBC,R,R,13,33,26,1,3.0%,10.0%,-,307.6,0,0,0
2734,1708258852,A. Schroeder,Augusto Schroeder,Schroeder,Augusto,3B,Fort Wayne,PFW,730231552,Fort Wayne,BBC,R,R,32,99,87,1,1.0%,4.0%,-,257.6,0,0,0
2734,1983230911,N. Hockemeyer,Nick Hockemeyer,Hockemeyer,Nick,LF,Fort Wayne,PFW,730231552,Fort Wayne,BBC,L,L,34,112,92,1,0.9%,3.7%,-,309.4,0,0,0
2734,1324428981,N. Malone,Noah Malone,Malone,Noah,LF,Loyola Marymount University,LMU,730149120,Loyola Marymount,BBC,R,R,30,84,75,1,1.2%,4.8%,384.92,256.5,1,0,0
2734,1444505374,J. Bose,James Bose,Bose,James,SS,Loyola Marymount University,LMU,730149120,Loyola Marymount,BBC,R,R,41,86,72,1,1.2%,4.2%,365.70,299.5,0,0,1
