Rank,playerId,abbrevName,playerFullName,player,playerFirstName,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,G,GS,G_C,G_1B,G_2B,G_3B,G_SS,G_IF,G_OF,G_LF,G_CF,G_RF
8769,1281435392,M. Bohnert,Matthew Bohnert,Bohnert,Matthew,P,"Indiana University, Bloomington",IND,4866,Indiana,BBC,L,L,5,0,0,0,0,0,0,0,0,0,0,0
8769,1654949644,A. Muirhead,Adam Muirhead,Muirhead,Adam,P,Texas A&M-Corpus Christi,AMCC,4764,Texas A&M-Corpus Christi,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1084160000,Q. Sippio,Quincy Sippio,Sippio,Quincy,LF,Longwood University,LONG,730219264,Longwood,BBC,R,R,5,0,0,0,0,0,0,0,5,1,1,3
8769,1640695212,W. Shannon,Will Shannon,Shannon,Will,1B,Michigan State University,MSU,1551,Michigan State,BBC,R,R,5,3,0,5,0,0,0,5,0,0,0,0
8769,1748740451,B. Rice,Brandon Rice,Rice,Brandon,P,Mount St. Mary's University,MSM,730291712,Mount St. Mary's,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1172174336,S. Horn,Sam Horn,Horn,Sam,P,University of Missouri,MIZZ,4806,Missouri,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1384801355,O. Barkal,Oliver Barkal,Barkal,Oliver,P,Merrimack College,MRMK,730295552,Merrimack,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1263255040,M. Sears,Merek Sears,Sears,Merek,P,University of Texas-Arlington,UTA,5324,UT Arlington,BBC,L,L,5,0,0,0,0,0,0,0,0,0,0,0
8769,1100782336,A. Gonzalez,Anthony Gonzalez,Gonzalez,Anthony,P,Lehigh University,LEH,730333184,Lehigh,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1012104145,C. Doucet,Conner Doucet,Doucet,Conner,P,Texas State University,TXST,5420,Texas State,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1853351696,J. Mosh,Jack Mosh,Mosh,Jack,2B,University of Minnesota,MINN,4864,Minnesota,BBC,L,R,5,2,0,0,5,0,0,5,0,0,0,0
8769,1023909875,R. Ament,Ryan Ament,Ament,Ryan,P,George Mason University,GMU,730265088,George Mason,BBC,R,L,5,0,0,0,0,0,0,0,0,0,0,0
8769,1004323692,J. Maldonado Jr.,John Maldonado Jr.,Maldonado Jr.,John,SS,UTSA,UTSA,730373120,UTSA,BBC,L,R,5,1,0,0,3,0,2,5,0,0,0,0
8769,1276794880,D. Wells,DeVante Wells,Wells,DeVante,C,Jackson State University,JKST,730378240,Jackson State,BBC,R,R,5,3,5,0,0,0,0,0,1,1,0,0
8769,1801760394,Z. Kittrell,Zach Kittrell,Kittrell,Zach,P,University of Alabama,ALA,730206976,Alabama,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1996981656,T. Shepard,Troy Shepard,Shepard,Troy,P,Washington State University,WSU,4505,Washington State,BBC,R,L,5,0,0,0,0,0,0,0,0,0,0,0
8769,1707367732,K. Huffman,Kaleb Huffman,Huffman,Kaleb,1B,Coastal Carolina University,CCAR,4104,Coastal Carolina,BBC,L,L,5,0,0,5,0,0,0,5,0,0,0,0
8769,1008223168,P. Smalley,Pip Smalley,Smalley,Pip,LF,University of Houston,HOU,3030,Houston,BBC,R,R,5,1,0,1,0,0,0,1,4,4,0,0
8769,1267181028,K. Mahan,Keaton Mahan,Mahan,Keaton,RF,Lipscomb University,LIP,730307072,Lipscomb,BBC,L,L,5,3,0,0,0,0,0,0,5,3,0,2
8769,1772980069,C. Bays,Chase Bays,Bays,Chase,P,Eastern Illinois University,EIU,730271744,Eastern Illinois,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1979042787,D. Shakotko,Demitri Shakotko,Shakotko,Demitri,RF,Southeast Missouri State University,SEMO,730168576,Southeast Missouri State,BBC,L,L,5,5,0,0,0,0,0,0,5,1,0,4
8769,1071296119,C. Hall,Carter Hall,Hall,Carter,P,Niagara University,NIAG,730156544,Niagara,BBC,R,R,5,1,0,1,0,0,0,1,0,0,0,0
8769,1411778899,C. Young,Caden Young,Young,Caden,C,Fordham University,FOR,730324992,Fordham,BBC,R,R,5,5,5,0,0,0,0,0,0,0,0,0
8769,1928790732,J. Whiteside,John Whiteside,Whiteside,John,P,UNC Asheville,UNCA,1570,UNC Asheville,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1499079676,O. Tracy,Owen Tracy,Tracy,Owen,RF,University of Central Arkansas,CARK,730175232,Central Arkansas,BBC,R,R,5,4,0,0,0,0,0,0,5,0,0,5
8769,1461470067,L. Drummond,Logan Drummond,Drummond,Logan,P,University of the Pacific,PAC,730386944,Pacific,BBC,L,L,5,0,0,0,0,0,0,0,1,0,1,0
8769,1611381323,A. Gomez,Alec Gomez,Gomez,Alec,3B,University of the Pacific,PAC,730386944,Pacific,BBC,R,R,5,4,0,0,0,5,0,5,0,0,0,0
8769,1342166854,F. Buckner,Finley Buckner,Buckner,Finley,3B,Pepperdine University,PEPP,730338304,Pepperdine,BBC,R,R,5,4,0,0,0,5,0,5,0,0,0,0
8769,1426067253,W. Woodcox,Wilson Woodcox,Woodcox,Wilson,3B,Campbell University,CAMP,730187776,Campbell,BBC,R,R,5,3,0,0,3,2,0,5,0,0,0,0
8769,1885870978,J. Beiswenger,Jaxon Beiswenger,Beiswenger,Jaxon,3B,Bucknell University,BUCK,730214144,Bucknell,BBC,R,R,5,2,0,0,0,5,0,5,0,0,0,0
8769,1050829340,O. Luchies,Owen Luchies,Luchies,Owen,P,Long Island University-Brooklyn,LIU,730352896,LIU Brooklyn,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1221556935,N. Darden,Noah Darden,Darden,Noah,P,University of West Georgia,UOWG,730308864,West Georgia,BBC,L,L,5,3,0,0,0,0,0,0,5,5,0,0
8769,1088139176,M. Roncalli,Matthew Roncalli,Roncalli,Matthew,C,UAB,UAB,730345984,UAB,BBC,R,R,5,1,5,0,0,0,0,0,0,0,0,0
8769,1727875653,J. Helms,Joey Helms,Helms,Joey,P,Mercyhurst College,MCYH,730196224,Mercyhurst,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1539886075,D. Rodriguez,Dominic Rodriguez,Rodriguez,Dominic,RF,University of Arizona,ARIZ,232,Arizona,BBC,R,R,5,1,0,0,0,0,0,0,5,0,0,5
8769,1749489965,J. Berg,Jack Berg,Berg,Jack,P,University of Arizona,ARIZ,232,Arizona,BBC,L,L,5,0,0,0,0,0,0,0,0,0,0,0
8769,1167332067,A. Klepsch,Addison Klepsch,Klepsch,Addison,RF,Auburn University,AUB,5466,Auburn,BBC,R,R,5,3,0,0,2,0,0,2,3,0,1,2
8769,1163498913,C. Clewett,Camden Clewett,Clewett,Camden,P,Baylor University,BAY,3033,Baylor,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1342167617,B. Rosin,Ben Rosin,Rosin,Ben,P,Kansas State University,KSU,730270464,Kansas State,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1497758025,K. Benson,Kobe Benson,Benson,Kobe,2B,Eastern Kentucky University,EKY,5417,Eastern Kentucky,BBC,S,R,5,2,0,0,5,0,0,5,0,0,0,0
8769,1464728053,J. Mitchell,John Mitchell,Mitchell,John,P,Air Force Academy,AFA,730205440,Air Force,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1619705344,T. Tyler,Timothy Tyler,Tyler,Timothy,P,James Madison University,JMU,730340096,James Madison,BBC,L,L,5,0,0,0,0,0,0,0,0,0,0,0
8769,1457514761,L. Eldem,Levent Eldem,Eldem,Levent,P,Florida Gulf Coast University,FGCU,4964,Florida Gulf Coast,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1924759289,K. Pauly,Kevin Pauly,Pauly,Kevin,P,Gardner Webb University,WEBB,730222592,Gardner Webb,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1926856905,A. Slott,Ayden Slott,Slott,Ayden,RF,Houston Christian University,HCU,730157824,Houston Christian,BBC,R,R,5,3,0,0,0,0,0,0,5,1,0,4
8769,1715481075,C. Kujawa,Calen Kujawa,Kujawa,Calen,P,Oakland University,OAK,5386,Oakland,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1356894802,N. McKinstry,Nolan McKinstry,McKinstry,Nolan,P,Kennesaw State University,KENN,730197504,Kennesaw State,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1638163392,J. Dermody,JC Dermody,Dermody,JC,P,Wichita State University,WICH,730203904,Wichita State,BBC,L,L,5,0,0,0,0,0,0,0,0,0,0,0
8769,1995340349,K. Decker,Kai Decker,Decker,Kai,P,Mercer University,MER,730240512,Mercer,BBC,L,R,5,2,0,0,0,0,0,0,0,0,0,0
8769,1924781071,L. Smith,Luke Smith,Smith,Luke,2B,Rice University,RICE,2352,Rice,BBC,R,R,5,5,0,0,5,0,0,5,0,0,0,0
8769,1702634591,J. Johnson,Jaylon Johnson,Johnson,Jaylon,2B,University of Arkansas-Pine Bluff,ARPB,5377,Arkansas-Pine Bluff,BBC,R,R,5,2,0,0,1,3,1,5,0,0,0,0
8769,1821046020,G. Howard,Gabe Howard,Howard,Gabe,P,University of Oregon,ORE,4807,Oregon,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1739017214,Z. Hawkins,Zakye Hawkins,Hawkins,Zakye,2B,University of Utah,UTAH,730328320,Utah,BBC,R,R,5,1,0,0,5,0,0,5,0,0,0,0
8769,1056407609,B. Wolf,Blake Wolf,Wolf,Blake,P,Stephen F. Austin State University,SFA,730227200,Stephen F. Austin State,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1120645167,B. Bonilla,Benito Bonilla,Bonilla,Benito,1B,Missouri State University,MOSU,5382,Missouri State,BBC,R,R,5,1,0,4,0,0,0,4,1,0,0,1
8769,1148617229,N. Haro,Naun Haro,Haro,Naun,P,University of Kansas,KU,730360064,Kansas,BBC,L,L,5,0,0,0,0,0,0,0,0,0,0,0
8769,1430036923,C. Raether,Carson Raether,Raether,Carson,C,Miami University (Ohio),M-OH,730379264,Miami (OH),BBC,L,R,5,1,5,0,0,0,0,0,0,0,0,0
8769,1342169371,D. Houston,Derek Houston,Houston,Derek,C,Utah Valley University,UVU,730263552,Utah Valley,BBC,R,R,5,2,5,0,0,0,0,0,0,0,0,0
8769,1342169380,J. Harmon,Joey Harmon,Harmon,Joey,P,Utah Valley University,UVU,730263552,Utah Valley,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1166923625,X. McLaurin,Xander McLaurin,McLaurin,Xander,RF,Cal Poly,CP,5487,Cal Poly,BBC,R,R,5,0,0,0,0,0,0,0,5,2,1,2
8769,1586536694,B. Hamilton,Brycen Hamilton,Hamilton,Brycen,C,Virginia Military Institute,VMI,730173440,VMI,BBC,R,R,5,1,5,0,0,0,0,0,0,0,0,0
8769,1342169478,D. Zucker,Dylan Zucker,Zucker,Dylan,P,Wake Forest University,WAKE,730373376,Wake Forest,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1574167515,G. Francisco,Grant Francisco,Francisco,Grant,P,Long Island University-Brooklyn,LIU,730352896,LIU Brooklyn,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1993585627,J. Duncan,Jackson Duncan,Duncan,Jackson,P,University of Dayton,DAY,730194688,Dayton,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1539676630,H. Blosser,Hayden Blosser,Blosser,Hayden,P,The Ohio State University,OSU,4144,Ohio State,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1674682854,J. Neely,Jake Neely,Neely,Jake,P,Arizona State University,ASU,5035,Arizona State,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1250639127,J. Hoffman,Jeff Hoffman,Hoffman,Jeff,LF,University of California,CAL,730152448,California,BBC,R,R,5,1,0,1,0,2,0,3,2,2,0,0
8769,1965235829,C. Sorlie,Chase Sorlie,Sorlie,Chase,P,Sacramento State University,SAC,730293760,Sacramento State,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1536781944,R. Weiblinger,Reagan Weiblinger,Weiblinger,Reagan,P,Lamar University,LAM,730162432,Lamar,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1778861718,T. Lake,Tyrone Lake,Lake,Tyrone,P,Coppin State University,COPP,730194176,Coppin State,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1601631704,E. Alvarez Jr.,Enrique Alvarez Jr.,Alvarez Jr.,Enrique,1B,Florida International University,FIU,4468,Florida International,BBC,L,L,5,2,0,5,0,0,0,5,0,0,0,0
8769,1342168871,R. Klementowski,Ryan Klementowski,Klementowski,Ryan,P,St. Bonaventure University,SBON,730375424,St. Bonaventure,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1620612541,K. Barton,Koen Barton,Barton,Koen,P,"University of Hawaii, Manoa",HAW,730158848,Hawaii,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1777193953,L. Parker,Landon Parker,Parker,Landon,C,New Jersey Institute of Technology,NJIT,730313216,NJIT,BBC,R,R,5,2,5,0,0,0,0,0,0,0,0,0
8769,1090664076,V. Larisa,Vaun Larisa,Larisa,Vaun,P,University of Maine,ME,730275840,Maine,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1872572699,A. Wong,Ashten Wong,Wong,Ashten,LF,Loyola Marymount University,LMU,730149120,Loyola Marymount,BBC,L,R,5,3,0,0,0,2,0,2,3,3,0,0
8769,1104218351,D. Marrisett,Dillon Marrisett,Marrisett,Dillon,RF,San Diego State University,SDSU,730218496,San Diego State,BBC,R,R,5,0,0,0,0,0,0,0,5,1,0,5
8769,1617002744,M. Spada,Matt Spada,Spada,Matt,P,Boston College,BC,227,Boston College,BBC,L,L,5,0,0,0,0,0,0,0,0,0,0,0
8769,1105878898,B. Gonzalez,Braylen Gonzalez,Gonzalez,Braylen,RF,Binghamton University,BING,730155776,Binghamton,BBC,L,L,5,3,0,0,0,0,0,0,5,1,2,2
8769,1914563475,T. Popoff,Tommy Popoff,Popoff,Tommy,C,Binghamton University,BING,730155776,Binghamton,BBC,R,R,5,0,5,0,0,0,0,0,0,0,0,0
8769,1641805728,H. Barton,Hudson Barton,Barton,Hudson,P,Vanderbilt University,VAN,5046,Vanderbilt,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1342167570,C. Chace,Cole Chace,Chace,Cole,P,Indiana State University,INST,730350080,Indiana State,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1619137888,D. Hargrove,Dawson Hargrove,Hargrove,Dawson,P,Arkansas State University,ARST,730290176,Arkansas State,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1074505762,W. Eldridge,Will Eldridge,Eldridge,Will,P,"Indiana University, Bloomington",IND,4866,Indiana,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1226562094,M. Bujacich,Micah Bujacich,Bujacich,Micah,P,University of Washington,WASH,3110,Washington,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1902850439,H. Lance,Hudson Lance,Lance,Hudson,P,Coastal Carolina University,CCAR,4104,Coastal Carolina,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1056340061,E. Rucker,Ethan Rucker,Rucker,Ethan,P,Georgetown University,GTWN,2330,Georgetown,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1986112638,M. Madigan,Michael Madigan,Madigan,Michael,P,George Mason University,GMU,730265088,George Mason,BBC,R,L,5,0,0,0,0,0,0,0,0,0,0,0
8769,1436913996,C. Huspen,Colin Huspen,Huspen,Colin,P,Abilene Christian University,AC,730375936,Abilene Christian,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1342167776,D. Kirby,Drew Kirby,Kirby,Drew,P,University of Louisiana at Lafayette,ULL,5075,Louisiana,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1297248526,J. Lobs,John Lobs,Lobs,John,P,Western Carolina University,WCU,730278144,Western Carolina,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1934714731,B. Card,Brennen Card,Card,Brennen,P,College of William & Mary,WM,730232064,William & Mary,BBC,L,L,5,0,0,0,0,0,0,0,0,0,0,0
8769,1767314669,B. McFadden,Brodie McFadden,McFadden,Brodie,P,Queens University of Charlotte,QUC,754315264,Queens University of Charlotte,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1165331642,E. Parker,Erik Parker,Parker,Erik,SS,University of Georgia,UGA,226,Georgia,BBC,R,R,5,0,0,0,1,0,4,5,0,0,0,0
8769,1595776317,Q. Thornton,Quincy Thornton,Thornton,Quincy,P,University of Tennessee at Martin,UTM,730238976,UT Martin,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1605613711,J. Holley,John Holley,Holley,John,C,Georgia State University,GAST,730239744,Georgia State,BBC,R,R,5,2,5,0,0,0,0,0,0,0,0,0
8769,1080411034,B. Cox,Bennett Cox,Cox,Bennett,LF,Canisius College,CAN,730218752,Canisius,BBC,R,R,5,5,0,0,0,0,0,0,5,4,0,2
8769,1442533809,C. Klingemann,Chase Klingemann,Klingemann,Chase,3B,UNC Asheville,UNCA,1570,UNC Asheville,BBC,R,R,5,1,0,0,0,5,0,5,0,0,0,0
8769,1562769109,M. Henderson,Mark Henderson,Henderson,Mark,P,Youngstown State University,YSU,730284544,Youngstown State,BBC,L,L,5,0,0,0,0,0,0,0,0,0,0,0
8769,1060544855,J. Rodriguez,Johann Rodriguez,Rodriguez,Johann,P,Charleston Southern University,CHSO,730194432,Charleston Southern,BBC,R,R,5,0,2,0,0,0,0,0,0,0,0,0
8769,1505415651,M. Barela,Mason Barela,Barela,Mason,P,Cornell University,COR,730298624,Cornell,BBC,R,R,5,4,5,0,0,0,0,0,0,0,0,0
8769,1288707293,L. Grass,Logan Grass,Grass,Logan,P,East Tennessee State University,ETSU,4844,East Tennessee State,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1593363715,D. Reilly-Bell,Diego Reilly-Bell,Reilly-Bell,Diego,P,Fordham University,FOR,730324992,Fordham,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1714499500,C. Decker,Cole Decker,Decker,Cole,CF,"Indiana University, Bloomington",IND,4866,Indiana,BBC,L,R,5,0,0,0,0,0,0,0,5,2,2,2
8769,1785581442,J. Pfau,Julius Pfau,Pfau,Julius,P,Georgetown University,GTWN,2330,Georgetown,BBC,R,R,5,5,0,0,5,0,0,5,0,0,0,0
8769,1136459674,N. Semon,Nick Semon,Semon,Nick,P,High Point University,HP,730321152,High Point,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1068447641,K. Stephens,Kyle Stephens,Stephens,Kyle,C,University at Albany,ALBY,730280448,Albany,BBC,R,R,5,3,5,0,0,0,0,0,0,0,0,0
8769,1342169098,L. Kaleb,Louis Kaleb,Kaleb,Louis,LF,University at Albany,ALBY,730280448,Albany,BBC,R,R,5,2,0,0,0,0,0,0,5,5,0,0
8769,1610596580,M. Kuska,Michael Kuska,Kuska,Michael,CF,Valparaiso University,VALP,730369536,Valparaiso,BBC,L,L,5,1,0,0,0,0,0,0,5,0,5,0
8769,1711291291,J. Beasley,James Beasley,Beasley,James,P,Princeton University,PRIN,730198784,Princeton,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1342166760,N. Frederking,Nathanael Frederking,Frederking,Nathanael,3B,Boston College,BC,227,Boston College,BBC,R,R,5,1,0,0,0,5,0,5,0,0,0,0
8769,1342168779,M. Lang,Mason Lang,Lang,Mason,C,South Dakota State University,SDST,730323200,South Dakota State,BBC,L,R,5,2,5,0,0,0,0,0,0,0,0,0
8769,1589145330,J. Slater,Jay Slater,Slater,Jay,C,Duke University,DUKE,730336256,Duke,BBC,R,R,5,0,5,0,0,0,0,0,0,0,0,0
8769,1719503185,R. Johnson,Ryan Johnson,Johnson,Ryan,P,Georgia Tech,GT,100,Georgia Tech,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1342170333,G. Borden,Grant Borden,Borden,Grant,3B,Bellarmine University,BU,730167552,Bellarmine,BBC,R,R,5,0,0,0,1,4,0,5,0,0,0,0
8769,1288376067,L. McIlroy,Liam McIlroy,McIlroy,Liam,P,Fairfield University,FAIR,730380544,Fairfield,BBC,R,R,5,2,0,0,0,0,0,0,5,5,0,0
8769,1464421770,T. Newmann,Trey Newmann,Newmann,Trey,P,Texas Christian University,TCU,5045,TCU,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1447506554,D. Bass,Daniel Bass,Bass,Daniel,P,Texas Tech University,TTU,2350,Texas Tech,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1487763629,G. Welch,George Welch,Welch,George,P,Troy University,TROY,730378496,Troy,BBC,L,L,5,0,0,0,0,0,0,0,0,0,0,0
8769,1849798660,R. Bailey,Ryan Bailey,Bailey,Ryan,P,University of Maryland-College Park,MD,730172928,Maryland,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1342167730,K. Hammond,Kevin Hammond,Hammond,Kevin,C,Lipscomb University,LIP,730307072,Lipscomb,BBC,R,R,5,0,5,0,0,0,0,0,0,0,0,0
8769,1075259393,J. Pitts,Jack Pitts,Pitts,Jack,C,University of Memphis,MEM,730172160,Memphis,BBC,R,R,5,2,5,0,0,0,0,0,0,0,0,0
8769,1356358635,W. Estes,Wes Estes,Estes,Wes,P,Wofford College,WOF,730176512,Wofford,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1623998992,A. McKelvey,Adam McKelvey,McKelvey,Adam,P,Georgia Tech,GT,100,Georgia Tech,BBC,L,L,5,0,0,0,0,0,0,0,1,1,0,0
8769,1985612918,K. Kangas,Keaton Kangas,Kangas,Keaton,SS,Florida Gulf Coast University,FGCU,4964,Florida Gulf Coast,BBC,L,R,5,4,0,0,1,0,4,5,0,0,0,0
8769,1612346282,K. Finazzo,Kade Finazzo,Finazzo,Kade,P,California Baptist University,CBU,5091,California Baptist,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1275414468,A. Basel,Andrew Basel,Basel,Andrew,P,Northeastern University,NE,343,Northeastern,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1600060471,P. Witkop,Paul Witkop,Witkop,Paul,P,University of Richmond,RICH,730171904,Richmond,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1601729717,R. McCarthy,Reece McCarthy,McCarthy,Reece,3B,University of Massachusetts,MASS,5451,UMass,BBC,L,R,5,3,0,0,0,5,0,5,0,0,0,0
8769,1547220439,J. Vest,Jack Vest,Vest,Jack,P,East Tennessee State University,ETSU,4844,East Tennessee State,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1885959770,V. Heath,Virgil Heath,Heath,Virgil,P,Georgia State University,GAST,730239744,Georgia State,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1505397870,O. Turner,Owen Turner,Turner,Owen,C,Yale University,YALE,730334464,Yale,BBC,R,R,5,3,3,2,0,0,0,2,0,0,0,0
8769,1984062891,L. Johnson,Luke Johnson,Johnson,Luke,3B,University of West Georgia,UOWG,730308864,West Georgia,BBC,S,R,5,3,0,0,1,4,0,5,0,0,0,0
8769,1196105842,Z. Porter,Zach Porter,Porter,Zach,C,Wofford College,WOF,730176512,Wofford,BBC,R,R,5,2,5,0,0,0,0,0,0,0,0,0
8769,1342168242,J. Cropper,Jack Cropper,Cropper,Jack,P,Northeastern University,NE,343,Northeastern,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1158457673,R. Fowler,Ross Fowler,Fowler,Ross,P,UNLV,UNLV,730161664,UNLV,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1249713851,W. Greenway,William Greenway,Greenway,William,P,UNC Greensboro,UNCG,730238720,UNC Greensboro,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1089890801,A. Campbell,Austin Campbell,Campbell,Austin,P,University of Massachusetts,MASS,5451,UMass,BBC,L,L,5,0,0,0,0,0,0,0,0,0,0,0
8769,1342168289,E. Henry,Ethan Henry,Henry,Ethan,P,Oakland University,OAK,5386,Oakland,BBC,L,L,5,0,0,0,0,0,0,0,0,0,0,0
8769,1682531057,P. Heben,Preston Heben,Heben,Preston,C,Belmont University,BEL,730190336,Belmont,BBC,R,R,5,0,5,0,0,0,0,0,0,0,0,0
8769,1705736622,J. Morrissey,Jack Morrissey,Morrissey,Jack,P,Belmont University,BEL,730190336,Belmont,BBC,L,L,5,0,0,0,0,0,0,0,0,0,0,0
8769,1382431594,J. Byrne,Jack Byrne,Byrne,Jack,LF,Fairfield University,FAIR,730380544,Fairfield,BBC,L,R,5,0,0,0,0,0,0,0,5,3,0,2
8769,1307558635,D. Stone,Duke Stone,Stone,Duke,P,Mississippi State University,MSST,5080,Mississippi State,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1673480143,P. Vaught,Peyton Vaught,Vaught,Peyton,P,Virginia Military Institute,VMI,730173440,VMI,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1703082679,N. Jackson Jr.,Nicholas Jackson Jr.,Jackson Jr.,Nicholas,C,Grambling State University,GRAM,5378,Grambling State,BBC,R,R,5,2,5,0,0,0,0,0,0,0,0,0
8769,1342169196,F. Spirito IV,Frank Spirito IV,Spirito IV,Frank,P,University of Connecticut,CONN,5486,Connecticut,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1036780849,J. Olson,Jack Olson,Olson,Jack,P,Northern Illinois University,NIU,730386176,Northern Illinois,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1869727746,E. Cross,Eric Cross,Cross,Eric,2B,Saint Joseph's University,JOES,730332416,Saint Joseph's,BBC,L,R,5,0,0,0,4,0,1,5,0,0,0,0
8769,1342167121,C. Hall,Chance Hall,Hall,Chance,CF,East Carolina University,ECU,730270720,East Carolina,BBC,R,R,5,0,0,0,0,0,0,0,5,1,3,1
8769,1342167795,R. Porche,Ryan Porsche,Porche,Ryan,P,Houston Christian University,HCU,730157824,Houston Christian,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1088034266,A. England,Aaron England,England,Aaron,P,University of Louisville,LOU,5467,Louisville,BBC,L,L,5,0,0,0,0,0,0,0,0,0,0,0
8769,1717327530,T. Dovale,Trip Dovale,Dovale,Trip,P,UNC Charlotte,CHAR,730214400,Charlotte,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
8769,1367485659,B. Waliczek,Ben Waliczek,Waliczek,Ben,3B,Indiana State University,INST,730350080,Indiana State,BBC,R,R,5,1,0,0,0,5,0,5,0,0,0,0
8769,1402942226,P. Hughes,PJ Hughes,Hughes,PJ,3B,University of Richmond,RICH,730171904,Richmond,BBC,R,R,5,0,0,0,1,1,3,5,0,0,0,0
8769,1700669785,E. Simpson,Espn Simpson,Simpson,Espn,P,Butler University,BUT,730283520,Butler,BBC,R,R,5,0,0,0,0,0,0,0,0,0,0,0
