Rank,playerId,abbrevName,playerFullName,player,playerFirstName,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,PMenOn,P/PKAtt,PitcherPKAtt,PitcherPK,PitcherPKErr,P1B,P/PK1Att,PK1Att,PK1,PK1Err,P2B,P/PK2Att,PK2Att,PK2,PK2Err,P3B,P/PK3Att,PK3Att,PK3,PK3Err
1338,1260771073,R. Gold,Ryan Gold,Gold,Ryan,P,Kennesaw State University,KENN,730197504,Kennesaw State,BBC,R,L,424,9.2,46,0,0,286,7.0,41,0,0,230,46.0,5,0,0,93,-,0,0,0
1338,1279355392,G. Moczydlowsky,Gavin Moczydlowsky,Moczydlowsky,Gavin,P,Michigan State University,MSU,1551,Michigan State,BBC,R,R,67,13.4,5,0,0,45,9.0,5,0,0,32,-,0,0,0,19,-,0,0,0
1338,1336560384,J. Hays,James Hays,Hays,James,P,Stetson University,STET,730261504,Stetson,BBC,R,R,426,18.5,23,0,0,290,12.6,23,0,0,191,-,0,0,0,80,-,0,0,0
1338,1144202752,J. Gray,John Gray,Gray,John,P,Wofford College,WOF,730176512,Wofford,BBC,R,R,196,49.0,4,0,0,146,36.5,4,0,0,95,-,0,0,0,30,-,0,0,0
1338,1195497216,D. Matela,Dylan Matela,Matela,Dylan,P,Georgia State University,GAST,730239744,Georgia State,BBC,R,R,201,50.3,4,0,0,120,40.0,3,0,0,94,94.0,1,0,0,67,-,0,0,0
1338,1100855808,L. Guth,Luke Guth,Guth,Luke,P,Vanderbilt University,VAN,5046,Vanderbilt,BBC,R,R,141,47.0,3,0,0,87,29.0,3,0,0,70,-,0,0,0,24,-,0,0,0
1338,1204039936,R. Ginther,Ryan Ginther,Ginther,Ryan,P,Vanderbilt University,VAN,5046,Vanderbilt,BBC,R,L,57,57.0,1,0,0,46,46.0,1,0,0,18,-,0,0,0,2,-,0,0,0
1338,1110069504,M. Hoskins,Matthew Hoskins,Hoskins,Matthew,P,University of Georgia,UGA,226,Georgia,BBC,R,R,317,18.6,17,0,1,206,13.7,15,0,1,179,89.5,2,0,0,86,-,0,0,0
1338,1288617728,D. Smith,Davis Smith,Smith,Davis,P,Georgia Southern University,GASO,730331648,Georgia Southern,BBC,R,R,330,19.4,17,0,2,197,16.4,12,0,0,173,43.3,4,0,1,97,97.0,1,0,1
1338,1085390336,B. Anderson,Brandin Anderson,Anderson,Brandin,P,Youngstown State University,YSU,730284544,Youngstown State,BBC,R,R,22,22.0,1,0,0,14,14.0,1,0,0,4,-,0,0,0,4,-,0,0,0
1338,1253958912,N. Kubilus,Nolan Kubilus,Kubilus,Nolan,P,Youngstown State University,YSU,730284544,Youngstown State,BBC,R,R,160,80.0,2,0,1,75,37.5,2,0,1,111,-,0,0,0,91,-,0,0,0
1338,1126573056,B. Voth,Brant Voth,Voth,Brant,P,University of Arkansas-Pine Bluff,ARPB,5377,Arkansas-Pine Bluff,BBC,L,R,323,13.5,24,0,0,205,12.1,17,0,0,151,25.2,6,0,0,97,97.0,1,0,0
1338,1176556288,M. Perkins,Mark Perkins,Perkins,Mark,P,Rice University,RICE,2352,Rice,BBC,R,R,136,27.2,5,0,0,111,27.8,4,0,0,76,76.0,1,0,0,53,-,0,0,0
1338,1197668352,J. Blank,Jackson Blank,Blank,Jackson,P,Rice University,RICE,2352,Rice,BBC,R,R,387,14.3,27,0,1,242,11.0,22,0,1,211,42.2,5,0,0,62,-,0,0,0
1338,1283554560,S. Swee,Stefan Swee,Swee,Stefan,P,Monmouth University,MONM,4164,Monmouth,BBC,R,R,75,75.0,1,0,0,69,-,0,0,0,42,42.0,1,0,0,28,-,0,0,0
1338,1318825216,B. Dowling,Brian Dowling,Dowling,Brian,P,Harvard University,HARV,5450,Harvard,BBC,L,L,347,7.5,46,0,0,257,6.3,41,0,0,159,31.8,5,0,0,90,-,0,0,0
1338,1153710848,O. Geiger,Owen Geiger,Geiger,Owen,P,U.S. Naval Academy,NAVY,508,Navy,BBC,R,R,66,66.0,1,0,0,48,-,0,0,0,46,-,0,0,0,51,51.0,1,0,0
1338,1130204416,R. Fernandez,Robert Fernandez,Fernandez,Robert,P,Rice University,RICE,2352,Rice,BBC,R,R,85,10.6,8,0,0,64,12.8,5,0,0,26,8.7,3,0,0,13,-,0,0,0
1338,1257552640,E. Maldonado,Evan Maldonado,Maldonado,Evan,P,University of Texas Rio Grande Valley,UTRGV,730192128,UT Rio Grande Valley,BBC,R,R,35,8.8,4,0,0,30,7.5,4,0,0,20,-,0,0,0,16,-,0,0,0
1338,1176095744,J. Valdez,Jonathan Valdez,Valdez,Jonathan,P,Stephen F. Austin State University,SFA,730227200,Stephen F. Austin State,BBC,R,R,182,5.9,31,0,0,114,3.8,30,0,0,102,102.0,1,0,0,42,-,0,0,0
1338,1279367936,B. Baumann,Baylor Baumann,Baumann,Baylor,P,Lamar University,LAM,730162432,Lamar,BBC,R,R,43,10.8,4,0,0,37,9.3,4,0,0,24,-,0,0,0,7,-,0,0,0
1338,1079520512,E. Garcia,EJ Garcia,Garcia,EJ,P,University of the Incarnate Word,IW,730225152,Incarnate Word,BBC,R,R,552,27.6,20,0,0,354,17.7,20,0,0,283,-,0,0,0,133,-,0,0,0
1338,1132702720,A. Holguin,Al Holguin,Holguin,Al,P,Southern Illinois University,SIU,730349824,Southern Illinois,BBC,L,L,356,44.5,8,0,0,251,35.9,7,0,0,160,160.0,1,0,0,63,-,0,0,0
1338,1251439873,C. Koonce,Cole Koonce,Koonce,Cole,P,Southern Illinois University,SIU,730349824,Southern Illinois,BBC,R,R,214,71.3,3,0,1,150,150.0,1,0,1,100,50.0,2,0,0,78,-,0,0,0
1338,1168403968,J. Mrosko,Jacob Mrosko,Mrosko,Jacob,P,University of St. Thomas (Minn.),UOST,730200320,University of St. Thomas (Minn.),BBC,L,R,92,30.7,3,0,0,35,11.7,3,0,0,76,-,0,0,0,9,-,0,0,0
1338,1105377280,Z. Endres,Zak Endres,Endres,Zak,P,University of St. Thomas (Minn.),UOST,730200320,University of St. Thomas (Minn.),BBC,L,R,379,12.6,30,0,0,257,8.9,29,0,0,187,187.0,1,0,0,95,-,0,0,0
1338,1239174144,C. Cano,Carl Cano,Cano,Carl,P,University of St. Thomas (Minn.),UOST,730200320,University of St. Thomas (Minn.),BBC,R,R,249,12.4,20,0,1,173,10.2,17,0,1,143,47.7,3,0,0,96,-,0,0,0
1338,1334326016,W. Retz,Walker Retz,Retz,Walker,P,University of St. Thomas (Minn.),UOST,730200320,University of St. Thomas (Minn.),BBC,R,R,562,22.5,25,0,0,345,15.0,23,0,0,285,-,0,0,0,128,64.0,2,0,0
1338,1178175488,R. Schlotzhauer,Ryan Schlotzhauer,Schlotzhauer,Ryan,P,University of the Incarnate Word,IW,730225152,Incarnate Word,BBC,L,L,277,27.7,10,0,0,208,23.1,9,0,0,132,132.0,1,0,0,115,-,0,0,0
1338,1126307840,C. Bivins,Conner Bivins,Bivins,Conner,P,Northwestern State University,NWST,730255872,Northwestern State,BBC,S,R,154,25.7,6,0,0,121,20.2,6,0,0,76,-,0,0,0,44,-,0,0,0
1338,1139881472,A. Moss,Aaron Moss,Moss,Aaron,P,Indiana State University,INST,730350080,Indiana State,BBC,R,R,227,28.4,8,0,0,141,20.1,7,0,0,119,119.0,1,0,0,68,-,0,0,0
1338,1153707520,M. McEwen,Max McEwen,McEwen,Max,P,Indiana State University,INST,730350080,Indiana State,BBC,R,R,452,37.7,12,0,1,327,27.3,12,0,1,214,-,0,0,0,99,-,0,0,0
1338,1168391168,M. Parenteau,Matt Parenteau,Parenteau,Matt,P,Murray State University,MURR,730188032,Murray State,BBC,R,R,207,12.9,16,0,1,143,11.9,12,0,0,99,24.8,4,0,1,96,-,0,0,0
1338,1261689088,C. Kuentzel,Carl Kuentzel,Kuentzel,Carl,P,Iona College,IONA,730242048,Iona,BBC,L,L,318,53.0,6,0,0,187,93.5,2,0,0,179,44.8,4,0,0,112,-,0,0,0
1338,1318610432,T. Lender,Tyler Lender,Lender,Tyler,P,Iona College,IONA,730242048,Iona,BBC,R,R,164,32.8,5,0,1,85,42.5,2,0,0,94,31.3,3,0,1,66,-,0,0,0
1338,1152816896,B. Wadiak,Bruce Wadiak,Wadiak,Bruce,P,Iona College,IONA,730242048,Iona,BBC,R,R,22,7.3,3,0,0,17,17.0,1,0,0,11,5.5,2,0,0,5,-,0,0,0
1338,1214264064,M. Zguro,Matt Zguro,Zguro,Matt,P,Iona College,IONA,730242048,Iona,BBC,R,R,166,27.7,6,0,0,58,9.7,6,0,0,107,-,0,0,0,76,-,0,0,0
1338,1276906752,K. Hard,Kyle Hard,Hard,Kyle,P,Iona College,IONA,730242048,Iona,BBC,R,R,82,27.3,3,0,0,56,28.0,2,0,0,56,56.0,1,0,0,36,-,0,0,0
1338,1303532288,A. Gaines,Andrew Gaines,Gaines,Andrew,P,University of Pittsburgh,PITT,5424,Pittsburgh,BBC,R,R,163,40.8,4,0,0,107,35.7,3,0,0,78,78.0,1,0,0,66,-,0,0,0
1338,1092368640,T. Tilton,Tyler Tilton,Tilton,Tyler,P,Siena College,SIE,730382592,Siena,BBC,R,R,114,57.0,2,0,0,74,37.0,2,0,0,61,-,0,0,0,48,-,0,0,0
1338,1114211840,Y. Skeriotis,Yianni Skeriotis,Skeriotis,Yianni,P,University of Toledo,TOL,5388,Toledo,BBC,R,R,290,48.3,6,0,0,200,33.3,6,0,0,142,-,0,0,0,96,-,0,0,0
1338,1103063552,A. Gast,Austin Gast,Gast,Austin,P,University of Tennessee at Martin,UTM,730238976,UT Martin,BBC,R,R,303,43.3,7,0,1,219,36.5,6,0,0,192,192.0,1,0,1,104,-,0,0,0
1338,1121442048,W. Rice,William Rice,Rice,William,P,Radford University,RAD,730267392,Radford,BBC,R,R,214,107.0,2,0,0,157,157.0,1,0,0,165,165.0,1,0,0,81,-,0,0,0
1338,1228670464,T. Ludy,Trey Ludy,Ludy,Trey,P,Radford University,RAD,730267392,Radford,BBC,R,R,327,27.3,12,0,0,201,20.1,10,0,0,160,80.0,2,0,0,97,-,0,0,0
1338,1260854016,C. Smith,Casey Smith,Smith,Casey,P,James Madison University,JMU,730340096,James Madison,BBC,R,R,377,9.2,41,0,3,266,7.0,38,0,3,176,58.7,3,0,0,102,-,0,0,0
1338,1279342080,M. Bixby,Mason Bixby,Bixby,Mason,P,Texas Christian University,TCU,5045,TCU,BBC,R,R,194,8.8,22,0,2,133,6.0,22,0,2,77,-,0,0,0,64,-,0,0,0
1338,1233520128,B. Foley,Brian Foley,Foley,Brian,P,UMass Lowell,MASSL,730371584,UMass Lowell,BBC,R,R,342,114.0,3,0,1,197,98.5,2,0,1,198,198.0,1,0,0,114,-,0,0,0
1338,1135897600,J. Guyette,James Guyette,Guyette,James,P,Kansas State University,KSU,730270464,Kansas State,BBC,R,R,532,48.4,11,0,1,366,36.6,10,0,1,250,250.0,1,0,0,157,-,0,0,0
1338,1108467200,A. Hinds,Aiden Hinds,Hinds,Aiden,P,Western Michigan University,WMU,730165248,Western Michigan,BBC,R,R,300,60.0,5,0,0,239,47.8,5,0,0,168,-,0,0,0,88,-,0,0,0
1338,1287057152,J. Kolenda,Jordan Kolenda,Kolenda,Jordan,P,Kent State University,KENT,730315008,Kent State,BBC,R,R,166,166.0,1,0,0,125,125.0,1,0,0,106,-,0,0,0,95,-,0,0,0
1338,1127173120,B. Roebuck,Benny Roebuck,Roebuck,Benny,P,Kent State University,KENT,730315008,Kent State,BBC,R,R,279,39.9,7,0,1,204,29.1,7,0,1,116,-,0,0,0,81,-,0,0,0
1338,1260747264,C. Leonard,Caden Leonard,Leonard,Caden,P,Kent State University,KENT,730315008,Kent State,BBC,R,R,236,16.9,14,0,0,189,15.8,12,0,0,115,57.5,2,0,0,72,-,0,0,0
1338,1107195136,G. Wentz,Gannon Wentz,Wentz,Gannon,P,Kent State University,KENT,730315008,Kent State,BBC,R,R,68,5.7,12,0,0,49,4.1,12,0,0,33,-,0,0,0,24,-,0,0,0
1338,1152952064,A. Hendrickx,Andrew Hendrickx,Hendrickx,Andrew,P,Butler University,BUT,730283520,Butler,BBC,R,R,245,49.0,5,0,0,169,-,0,0,0,140,28.0,5,0,0,83,-,0,0,0
1338,1207755008,J. Varner,Jaden Varner,Varner,Jaden,P,Kent State University,KENT,730315008,Kent State,BBC,L,L,43,43.0,1,0,0,29,29.0,1,0,0,37,-,0,0,0,8,-,0,0,0
1338,1123946496,A. Alberico,Alex Alberico,Alberico,Alex,P,Kent State University,KENT,730315008,Kent State,BBC,R,R,44,7.3,6,0,0,37,7.4,5,0,0,32,32.0,1,0,0,21,-,0,0,0
1338,1273165312,R. Bernadina,Rocco Bernadina,Bernadina,Rocco,P,Kent State University,KENT,730315008,Kent State,BBC,R,R,252,31.5,8,0,0,156,26.0,6,0,0,132,66.0,2,0,0,73,-,0,0,0
1338,1196829441,L. Huesman,Levi Huesman,Huesman,Levi,P,Vanderbilt University,VAN,5046,Vanderbilt,BBC,R,L,122,24.4,5,0,0,87,29.0,3,0,0,67,33.5,2,0,0,32,-,0,0,0
1338,1121059072,K. Howell,Kaleb Howell,Howell,Kaleb,P,Southeastern Louisiana University,SELA,730209280,Southeastern Louisiana,BBC,R,R,257,64.3,4,0,0,192,48.0,4,0,0,112,-,0,0,0,93,-,0,0,0
1338,1183062528,A. Heffernan,Andrew Heffernan,Heffernan,Andrew,P,Merrimack College,MRMK,730295552,Merrimack,BBC,R,R,378,12.6,30,0,0,265,10.6,25,0,0,156,31.2,5,0,0,68,-,0,0,0
1338,1327271424,Z. Broderick,Zach Broderick,Broderick,Zach,P,Merrimack College,MRMK,730295552,Merrimack,BBC,L,L,73,14.6,5,0,0,51,10.2,5,0,0,39,-,0,0,0,22,-,0,0,0
1338,1148469760,L. Abbott,Levi Abbott,Abbott,Levi,P,Canisius College,CAN,730218752,Canisius,BBC,R,R,255,9.8,26,0,2,167,7.0,24,0,2,123,61.5,2,0,0,65,-,0,0,0
1338,1150998016,Z. Buschschulte,Zach Buschschulte,Buschschulte,Zach,P,Lindenwood University,LU,730322176,Lindenwood,BBC,R,R,334,41.8,8,0,0,186,31.0,6,0,0,176,88.0,2,0,0,75,-,0,0,0
1338,1310447104,J. Geiser,Jack Geiser,Geiser,Jack,P,Ohio University,OHIO,730298368,Ohio,BBC,R,R,258,11.2,23,0,0,178,9.4,19,0,0,104,26.0,4,0,0,63,-,0,0,0
1338,1112569344,E. Bridenthal,Eli Bridenthal,Bridenthal,Eli,P,Xavier University,XAV,5464,Xavier,BBC,R,R,79,15.8,5,0,0,59,11.8,5,0,0,51,-,0,0,0,52,-,0,0,0
1338,1190092032,S. DiLella,Sam DiLella,DiLella,Sam,P,Longwood University,LONG,730219264,Longwood,BBC,R,R,95,31.7,3,0,0,64,32.0,2,0,0,51,51.0,1,0,0,35,-,0,0,0
1338,1202628864,B. Lasbury,Bobby Lasbury,Lasbury,Bobby,P,Iona College,IONA,730242048,Iona,BBC,R,R,18,9.0,2,0,0,4,-,0,0,0,7,3.5,2,0,0,13,-,0,0,0
1338,1267252224,J. Kasper,Joey Kasper,Kasper,Joey,P,Iona College,IONA,730242048,Iona,BBC,R,R,314,22.4,14,0,0,194,21.6,9,0,0,183,36.6,5,0,0,95,-,0,0,0
1338,1282879488,M. Lindsey,Michael Lindsey,Lindsey,Michael,P,Nicholls State University,NICH,730284032,Nicholls State,BBC,R,R,301,15.1,20,0,0,168,8.8,19,0,0,160,160.0,1,0,0,91,-,0,0,0
1338,1131529984,C. Demos,Cam Demos,Demos,Cam,P,St. Bonaventure University,SBON,730375424,St. Bonaventure,BBC,L,R,171,85.5,2,0,0,141,-,0,0,0,129,64.5,2,0,0,67,-,0,0,0
1338,1281117440,G. Watts,Gabe Watts,Watts,Gabe,P,St. Bonaventure University,SBON,730375424,St. Bonaventure,BBC,L,L,367,45.9,8,0,0,266,33.3,8,0,0,182,-,0,0,0,121,-,0,0,0
1338,1142711296,J. Noot,Jaden Noot,Noot,Jaden,P,Louisiana State University,LSU,5323,Louisiana State,BBC,R,R,283,23.6,12,0,1,216,18.0,12,0,1,162,-,0,0,0,45,-,0,0,0
1338,1330777345,B. Leonard,Bryce Leonard,Leonard,Bryce,P,Northwestern State University,NWST,730255872,Northwestern State,BBC,R,R,243,30.4,8,0,0,165,20.6,8,0,0,97,-,0,0,0,57,-,0,0,0
1338,1329701376,P. Brennaman,Phil Brennaman,Brennaman,Phil,P,Youngstown State University,YSU,730284544,Youngstown State,BBC,R,R,332,11.1,30,0,0,206,9.8,21,0,0,206,34.3,6,0,0,136,45.3,3,0,0
1338,1341382656,C. Amborn,Cal Amborn,Amborn,Cal,P,University of San Francisco,SF,730365696,San Francisco,BBC,R,R,300,15.0,20,0,0,245,15.3,16,0,0,139,34.8,4,0,0,86,-,0,0,0
1338,1105388800,J. Manarchuck,JB Manarchuck,Manarchuck,JB,P,Mount St. Mary's University,MSM,730291712,Mount St. Mary's,BBC,R,R,85,10.6,8,0,0,40,6.7,6,0,0,57,28.5,2,0,0,11,-,0,0,0
1338,1176073984,C. Kempler,Caleb Kempler,Kempler,Caleb,P,Marist College,MRST,730374656,Marist,BBC,R,R,349,18.4,19,0,1,203,12.7,16,0,1,207,69.0,3,0,0,128,-,0,0,0
1338,1326710785,J. Levine,Jack Levine,Levine,Jack,P,University of Massachusetts,MASS,5451,UMass,BBC,R,R,452,10.5,43,0,1,309,9.1,34,0,1,230,25.6,9,0,0,190,-,0,0,0
1338,1297018880,J. Weber,Jack Weber,Weber,Jack,P,Saint Louis University,SLU,2291,St. Louis,BBC,L,R,355,32.3,11,0,0,240,24.0,10,0,0,188,188.0,1,0,0,77,-,0,0,0
1338,1097589504,J. Yarberry,Jackson Yarberry,Yarberry,Jackson,P,"Indiana University, Bloomington",IND,4866,Indiana,BBC,R,R,139,11.6,12,0,0,86,9.6,9,0,0,91,30.3,3,0,0,39,-,0,0,0
1338,1223209728,M. Bradshaw,Michael Bradshaw,Bradshaw,Michael,P,Merrimack College,MRMK,730295552,Merrimack,BBC,R,R,127,9.8,13,0,0,90,7.5,12,0,0,41,41.0,1,0,0,47,-,0,0,0
1338,1260854784,O. Zadrozny,Owen Zadrozny,Zadrozny,Owen,P,Merrimack College,MRMK,730295552,Merrimack,BBC,R,R,90,15.0,6,0,0,59,11.8,5,0,0,44,44.0,1,0,0,27,-,0,0,0
1338,1304701440,C. Barker,Colby Barker,Barker,Colby,P,Merrimack College,MRMK,730295552,Merrimack,BBC,R,R,192,24.0,8,0,1,78,9.8,8,0,1,119,-,0,0,0,63,-,0,0,0
1338,1309473024,D. Logie,Dawson Logie,Logie,Dawson,P,Merrimack College,MRMK,730295552,Merrimack,BBC,R,R,226,45.2,5,0,1,158,31.6,5,0,1,149,-,0,0,0,83,-,0,0,0
1338,1237406464,M. Mott,Marcus Mott,Mott,Marcus,P,McNeese State University,MCNS,730285056,McNeese State,BBC,R,R,114,114.0,1,0,0,87,87.0,1,0,0,51,-,0,0,0,18,-,0,0,0
1338,1238050048,E. Guzman,Edwin Guzman,Guzman,Edwin,P,Alcorn State University,ALCN,5376,Alcorn State,BBC,R,R,195,39.0,5,0,1,103,34.3,3,0,1,107,53.5,2,0,0,77,-,0,0,0
1338,1094165248,P. Titlow,Perry Titlow,Titlow,Perry,P,University of Central Arkansas,CARK,730175232,Central Arkansas,BBC,R,R,404,17.6,23,0,0,259,12.3,21,0,0,214,107.0,2,0,0,102,-,0,0,0
1338,1139159808,J. Posey,Jonah Posey,Posey,Jonah,P,University of the Incarnate Word,IW,730225152,Incarnate Word,BBC,R,R,262,52.4,5,0,0,196,39.2,5,0,0,160,-,0,0,0,78,-,0,0,0
1338,1207265024,W. Sebren,Waylon Sebren,Sebren,Waylon,P,Little Rock,UALR,730217472,Little Rock,BBC,R,R,44,22.0,2,0,0,40,40.0,1,0,0,21,21.0,1,0,0,5,-,0,0,0
1338,1322928128,J. Jones,Jakes Jones,Jones,Jake,P,University of Central Arkansas,CARK,730175232,Central Arkansas,BBC,L,R,342,42.8,8,0,0,240,60.0,4,0,0,201,100.5,2,0,0,132,66.0,2,0,0
1338,1139159040,K. Stepter,Kylan Stepter,Stepter,Kylan,P,University of Memphis,MEM,730172160,Memphis,BBC,R,R,93,18.6,5,0,0,66,13.2,5,0,0,48,-,0,0,0,8,-,0,0,0
1338,1176353792,Q. Petty,Quinn Petty,Petty,Quinn,P,University of North Alabama,UNA,730266624,North Alabama,BBC,R,R,33,33.0,1,0,0,28,-,0,0,0,22,22.0,1,0,0,5,-,0,0,0
1338,1142412032,L. Danzeisen,Logan Danzeisen,Danzeisen,Logan,P,University of Toledo,TOL,5388,Toledo,BBC,L,R,127,42.3,3,0,0,86,28.7,3,0,0,73,-,0,0,0,23,-,0,0,0
1338,1119577088,L. Cespedes,Louis Cespedes,Cespedes,Louis,P,Merrimack College,MRMK,730295552,Merrimack,BBC,R,R,95,6.8,14,0,0,72,6.5,11,0,0,57,19.0,3,0,0,36,-,0,0,0
1338,1279826432,D. Fuller,Damon Fuller,Fuller,Damon,P,Merrimack College,MRMK,730295552,Merrimack,BBC,L,L,8,8.0,1,0,0,4,4.0,1,0,0,4,-,0,0,0,0,-,0,0,0
1338,1213265409,C. Yennaco,Cole Yennaco,Yennaco,Cole,P,Merrimack College,MRMK,730295552,Merrimack,BBC,R,R,225,17.3,13,0,0,145,11.2,13,0,0,103,-,0,0,0,70,-,0,0,0
1338,1266472704,M. Hoover,Matt Hoover,Hoover,Matt,P,Western Michigan University,WMU,730165248,Western Michigan,BBC,R,R,177,13.6,13,0,0,125,9.6,13,0,0,85,-,0,0,0,43,-,0,0,0
1338,1080830976,R. Kidd,Ricky Kidd,Kidd,Ricky,P,University of Michigan,MICH,2290,Michigan,BBC,R,R,94,7.8,12,0,0,91,9.1,10,0,0,42,21.0,2,0,0,25,-,0,0,0
1338,1163473152,A. Lehmann,Adam Lehmann,Lehmann,Adam,P,Western Michigan University,WMU,730165248,Western Michigan,BBC,R,R,311,6.9,45,0,0,190,4.5,42,0,0,172,57.3,3,0,0,128,-,0,0,0
1338,1172376576,C. Denomme,Charlie Denomme,Denomme,Charlie,P,University of Washington,WASH,3110,Washington,BBC,R,R,112,28.0,4,0,0,91,22.8,4,0,0,65,-,0,0,0,37,-,0,0,0
1338,1297338624,C. Sundloff,Colton Sundloff,Sundloff,Colton,P,UNLV,UNLV,730161664,UNLV,BBC,R,R,58,11.6,5,0,0,45,11.3,4,0,0,18,18.0,1,0,0,45,-,0,0,0
1338,1306897408,S. Katch,Stephen Katch,Katch,Stephen,P,Mount St. Mary's University,MSM,730291712,Mount St. Mary's,BBC,R,R,102,20.4,5,0,0,62,12.4,5,0,0,48,-,0,0,0,30,-,0,0,0
1338,1134050304,C. Smith,Conor Smith,Smith,Conor,P,Villanova University,VILL,730278400,Villanova,BBC,R,R,37,18.5,2,0,0,26,13.0,2,0,0,19,-,0,0,0,13,-,0,0,0
1338,1191086592,J. Wigo,Jimmy Wigo,Wigo,Jimmy,P,Monmouth University,MONM,4164,Monmouth,BBC,L,L,208,52.0,4,0,0,161,53.7,3,0,0,110,110.0,1,0,0,56,-,0,0,0
1338,1213263360,D. Capperella,Dominic Capparella,Capperella,Dominic,P,Mount St. Mary's University,MSM,730291712,Mount St. Mary's,BBC,L,L,34,4.9,7,0,0,28,4.0,7,0,0,9,-,0,0,0,5,-,0,0,0
1338,1080260352,R. Bibb,Ryan Bibb,Bibb,Ryan,P,U.S. Naval Academy,NAVY,508,Navy,BBC,R,R,143,47.7,3,0,0,102,34.0,3,0,0,107,-,0,0,0,59,-,0,0,0
1338,1334324224,A. Bergum,Austin Bergum,Bergum,Austin,P,North Dakota State University,NDSU,730343168,North Dakota State,BBC,R,R,175,175.0,1,0,0,129,129.0,1,0,0,71,-,0,0,0,71,-,0,0,0
1338,1309415936,C. Battey,Corey Battey,Battey,Corey,P,Prairie View A&M University,PV,4766,Prairie View A&M,BBC,L,L,25,12.5,2,0,0,11,5.5,2,0,0,18,-,0,0,0,11,-,0,0,0
1338,1093770752,C. Sime,Cam Sime,Sime,Cam,P,UMass Lowell,MASSL,730371584,UMass Lowell,BBC,R,R,207,11.5,18,0,1,143,8.4,17,0,1,103,103.0,1,0,0,55,-,0,0,0
1338,1148029952,H. Jordan,Harper Jordan,Jordan,Harper,P,Nicholls State University,NICH,730284032,Nicholls State,BBC,R,R,326,32.6,10,0,0,237,23.7,10,0,0,169,-,0,0,0,98,-,0,0,0
1338,1232103168,B. Barna,Branden Barna,Barna,Branden,P,UNC Asheville,UNCA,1570,UNC Asheville,BBC,R,R,213,23.7,9,0,0,135,15.0,9,0,0,99,-,0,0,0,34,-,0,0,0
1338,1237027584,C. Barna,Cal Barna,Barna,Cal,P,UNC Asheville,UNCA,1570,UNC Asheville,BBC,R,R,224,224.0,1,0,0,165,165.0,1,0,0,150,-,0,0,0,122,-,0,0,0
1338,1100074752,D. James,David James,James,David,P,St. Bonaventure University,SBON,730375424,St. Bonaventure,BBC,R,R,423,12.1,35,0,0,263,8.5,31,0,0,239,59.8,4,0,0,160,-,0,0,0
1338,1279119872,P. Schuring,Parker Schuring,Schuring,Parker,P,Northern Illinois University,NIU,730386176,Northern Illinois,BBC,R,R,113,28.3,4,0,0,80,20.0,4,0,0,77,-,0,0,0,45,-,0,0,0
1338,1284452864,J. Topolski,Jack Topolski,Topolski,Jack,P,Eastern Michigan University,EMU,5385,Eastern Michigan,BBC,R,R,63,63.0,1,0,0,55,55.0,1,0,0,40,-,0,0,0,31,-,0,0,0
1338,1205204224,C. Jones,Caleb Jones,Jones,Caleb,P,University of South Carolina,SCAR,730348544,South Carolina,BBC,R,R,136,22.7,6,0,0,96,16.0,6,0,0,67,-,0,0,0,30,-,0,0,0
1338,1324737792,L. Wade,Lance Wade,Wade,Lance,P,Winthrop University,WIN,730294784,Winthrop,BBC,R,R,83,20.8,4,0,0,52,13.0,4,0,0,50,-,0,0,0,19,-,0,0,0
1338,1310580736,B. Gebhardt,Braden Gebhardt,Gebhardt,Braden,P,Youngstown State University,YSU,730284544,Youngstown State,BBC,L,L,404,12.6,32,0,3,262,9.7,27,0,3,223,44.6,5,0,0,137,-,0,0,0
1338,1167266304,B. Olson,Brayden Olson,Olson,Brayden,P,Purdue University,PUR,730353152,Purdue,BBC,R,R,126,31.5,4,0,0,67,33.5,2,0,0,84,42.0,2,0,0,26,-,0,0,0
1338,1141025280,N. Todd,Niall Todd,Todd,Niall,P,Eastern Kentucky University,EKY,5417,Eastern Kentucky,BBC,L,L,68,68.0,1,0,0,43,-,0,0,0,55,55.0,1,0,0,41,-,0,0,0
1338,1086140416,B. Krzysiak,Brody Krzysiak,Krzysiak,Brody,P,Kent State University,KENT,730315008,Kent State,BBC,R,R,153,30.6,5,0,0,108,27.0,4,0,0,73,73.0,1,0,0,37,-,0,0,0
1338,1306910976,G. Paige,Griffen Paige,Paige,Griffen,P,Wright State University,WRST,5390,Wright State,BBC,R,L,338,37.6,9,0,0,230,46.0,5,0,0,119,29.8,4,0,0,105,-,0,0,0
1338,1266436864,J. Kennedy,Jake Kennedy,Kennedy,Jake,P,Oklahoma State University,OKST,4245,Oklahoma State,BBC,R,R,5,2.5,2,0,0,4,2.0,2,0,0,3,-,0,0,0,1,-,0,0,0
1338,1198403072,E. Segura,Eric Segura,Segura,Eric,P,Oregon State University,ORST,3111,Oregon State,BBC,R,R,541,28.5,19,0,0,423,24.9,17,0,0,264,132.0,2,0,0,162,-,0,0,0
1338,1093134336,G. Cunningham,Grant Cunningham,Cunningham,Grant,P,Texas A&M University,TXAM,3032,Texas A&M,BBC,R,R,64,64.0,1,0,0,57,57.0,1,0,0,13,-,0,0,0,12,-,0,0,0
