Rank,playerId,abbrevName,playerFullName,player,playerFirstName,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,OFAst,LFAst,CFAst,RFAst,OFAstTo1B,OFAstTo2B,OFAstTo3B,OFAstToHome,OFThrowE
532,1237388544,P. Seals,Pierre Seals,Seals,Pierre,RF,University of Missouri,MIZZ,4806,Missouri,BBC,R,R,1,0,0,1,0,0,0,0,0
532,1192592640,C. Harthan,Cam Harthan,Harthan,Cam,CF,Marshall University,MRSH,730333696,Marshall,BBC,L,L,1,0,1,0,0,0,0,0,0
532,1092991488,B. Compton,Brandon Compton,Compton,Brandon,LF,Arizona State University,ASU,5035,Arizona State,BBC,L,L,1,1,0,0,0,0,0,0,1
532,1188063744,S. Myers,Sam Myers,Myers,Sam,LF,Texas Christian University,TCU,5045,TCU,BBC,L,L,1,1,0,0,0,0,0,0,0
532,1201246464,L. Maxwell,Logan Maxwell,Maxwell,Logan,RF,University of Arkansas,ARK,3375,Arkansas,BBC,L,L,1,0,0,1,0,0,0,0,0
532,1310862337,C. Brunson,Chase Brunson,Brunson,Chase,CF,Texas Christian University,TCU,5045,TCU,BBC,R,R,1,0,1,0,0,0,0,0,0
532,1136066816,C. MacDonald,Cort MacDonald,MacDonald,Cort,LF,Stanford University,STAN,730251264,Stanford,BBC,L,L,1,1,0,0,0,0,0,0,0
532,1123940608,B. Summerhill,Brendan Summerhill,Summerhill,Brendan,RF,University of Arizona,ARIZ,232,Arizona,BBC,L,R,1,0,0,1,0,0,0,0,0
532,1188013312,B. Tryon,Ben Tryon,Tryon,Ben,LF,Dallas Baptist University,DBU,730198016,Dallas Baptist,BBC,L,R,1,0,0,1,0,0,0,0,0
532,1143076608,T. Adams,TJ Adams,Adams,TJ,LF,University of Arizona,ARIZ,232,Arizona,BBC,R,R,1,1,0,0,0,0,0,0,0
532,1239203072,K. Hall,Kevin Hall Jr.,Hall,Kevin,CF,Fort Wayne,PFW,730231552,Fort Wayne,BBC,L,R,1,0,1,0,0,0,0,0,0
